city,district,houseType,area,direction,furnish,floor,finishTime,structure,unknown,price,totalPrice
沈阳,和平,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,和平,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,和平,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,和平,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,和平,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,和平,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,和平,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,和平,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,和平,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,和平,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,和平,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,和平,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,沈河,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,沈河,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,沈河,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,沈河,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,沈河,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,沈河,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,沈河,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,沈河,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,沈河,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,沈河,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,沈河,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,沈河,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,沈河,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,沈河,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,沈河,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,沈河,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,沈河,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,沈河,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,沈河,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,沈河,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,浑南,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,浑南,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,浑南,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,浑南,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,浑南,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,浑南,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,浑南,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,浑南,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,浑南,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,浑南,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,浑南,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,浑南,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,浑南,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,浑南,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,浑南,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,浑南,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,浑南,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,浑南,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,浑南,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,浑南,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,皇姑,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,皇姑,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,皇姑,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,皇姑,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,皇姑,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,皇姑,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,皇姑,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,皇姑,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,皇姑,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,皇姑,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,皇姑,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,皇姑,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,皇姑,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,皇姑,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,皇姑,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,皇姑,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,皇姑,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,皇姑,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,皇姑,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,皇姑,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,望花区,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,望花区,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,望花区,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,望花区,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,望花区,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,望花区,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,望花区,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,望花区,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,望花区,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,望花区,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,望花区,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,望花区,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,望花区,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,望花区,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,望花区,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,望花区,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,望花区,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,望花区,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,望花区,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,望花区,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,大东,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,大东,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,大东,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,大东,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,大东,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,大东,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,大东,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,大东,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,大东,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,大东,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,大东,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,大东,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,大东,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,大东,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,大东,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,大东,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,大东,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,大东,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,大东,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,大东,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,苏家屯,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,苏家屯,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,苏家屯,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,苏家屯,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,苏家屯,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,苏家屯,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,苏家屯,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,苏家屯,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,苏家屯,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,苏家屯,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,苏家屯,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,苏家屯,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,苏家屯,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,苏家屯,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,苏家屯,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,苏家屯,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,苏家屯,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,苏家屯,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,苏家屯,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,苏家屯,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
沈阳,辽中区,2室1厅,71.22平米,南 北,精装,低楼层(共33层),2011年建,板塔结合,7,863元/平,56万
沈阳,辽中区,2室1厅,69.58平米,南,精装,高楼层(共30层),2015年建,板楼,9,903元/平,68.9万
沈阳,辽中区,2室2厅,90.45平米,南 北,简装,中楼层(共11层),2013年建,板楼,9,951元/平,90万
沈阳,辽中区,2室1厅,64.63平米,南 北,精装,低楼层(共27层),2000年建,板塔结合,6,700元/平,43.3万
沈阳,辽中区,2室1厅,85.54平米,南 北,简装,18层,2013年建,板楼,7,015元/平,60万
沈阳,辽中区,2室2厅,100平米,南 北,简装,高楼层(共31层),2016年建,板楼,8,300元/平,83万
沈阳,辽中区,2室2厅,93.56平米,南 北,精装,低楼层(共24层),2017年建,板楼,18,064元/平,169万
沈阳,辽中区,1室0厅,36.48平米,南,简装,低楼层(共18层),2015年建,板楼,7,676元/平,28万
沈阳,辽中区,2室2厅,88.94平米,南 北,精装,高楼层(共29层),2017年建,板楼,12,144元/平,108万
沈阳,辽中区,2室2厅,94.43平米,南 北,精装,高楼层(共27层),2015年建,板塔结合,11,332元/平,107万
沈阳,辽中区,2室1厅,58.79平米,南,精装,中楼层(共34层),2013年建,板塔结合,9,356元/平,55万
沈阳,辽中区,2室2厅,76.05平米,南 北,精装,低楼层(共6层),2017年建,板楼,12,492元/平,95万
沈阳,辽中区,2室1厅,62.06平米,南 北,简装,高楼层(共7层),1998年建,板楼,5,640元/平,35万
沈阳,辽中区,2室1厅,99.08平米,南 北,简装,高楼层(共26层),2008年建,板塔结合,8,680元/平,86万
沈阳,辽中区,2室2厅,96.27平米,南 北,其他,低楼层(共34层),2010年建,板楼,10,700元/平,103万
沈阳,辽中区,2室1厅,75.76平米,南,简装,低楼层(共22层),2009年建,板楼,6,732元/平,51万
沈阳,辽中区,1室1厅,50.1平米,南,精装,中楼层(共31层),2014年建,板楼,13,174元/平,66万
沈阳,辽中区,2室2厅,86.54平米,西南,精装,中楼层(共31层),2010年建,板楼,9,591元/平,83万
沈阳,辽中区,2室2厅,84.24平米,南 北,精装,中楼层(共31层),2018年建,板楼,9,497元/平,80万
沈阳,辽中区,2室1厅,58.79平米,南,精装,低楼层(共34层),2013年建,板塔结合,10,461元/平,61.5万
,,,,,,,,,,,
沈阳,法库县,3室2厅,144.2平米,南 北,简装,中楼层(共17层),2006年建,板楼,8,877元/平,128万
沈阳,法库县,2室1厅,77.6平米,南 北,简装,高楼层(共22层),2012年建,板楼,7,088元/平,55万
沈阳,法库县,2室1厅,72.64平米,南,精装,低楼层(共33层),2010年建,板楼,9,362元/平,68万
沈阳,法库县,3室2厅,91.76平米,南 北,精装,中楼层(共18层),2013年建,板楼,8,446元/平,77.5万
沈阳,法库县,2室2厅,82.65平米,南 北,精装,高楼层(共18层),2014年建,板塔结合,13,068元/平,108万
沈阳,法库县,3室2厅,128.79平米,东南 北,精装,低楼层(共34层),2006年建,塔楼,13,200元/平,170万
沈阳,法库县,3室1厅,87.28平米,南 北 西,精装,中楼层(共6层),2005年建,板楼,8,250元/平,72万
沈阳,法库县,3室2厅,87.56平米,南 北,精装,中楼层(共25层),2017年建,板楼,10,279元/平,90万
沈阳,法库县,2室1厅,69.79平米,西 南,简装,高楼层(共25层),2000年建,板楼,11,678元/平,81.5万
沈阳,法库县,3室2厅,115.57平米,南 北,精装,高楼层(共33层),2016年建,板楼,14,883元/平,172万
沈阳,法库县,3室2厅,82.41平米,南 北,精装,高楼层(共29层),2017年建,板塔结合,10,557元/平,87万
沈阳,法库县,3室2厅,88.77平米,南 北,精装,中楼层(共18层),2014年建,板楼,10,702元/平,95万
沈阳,法库县,3室1厅,137平米,南 北,毛坯,32层,2011年建,板楼,5,037元/平,69万
沈阳,法库县,3室2厅,106.2平米,南 北,精装,中楼层(共34层),2017年建,板塔结合,12,524元/平,133万
